,Date,PnL,LongsP,ShortsP,LongH,ShortH,LongD,ShortD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV,Sim
111,2016-12-21,145625.4054387061,319738374.95139533,-312776732.2930461,5227760874.219758,-5289805176.701685,370091071.30190086,-342696995.26963097,548012294.6134834,-559610431.0446143,-6555575.45971759,6526245.233540929,10534321.735746143,-10558442.022521894,1
112,2016-12-22,788352.4366164777,294039313.19917,-284639682.60937333,4975643847.481999,-5018128923.842551,441785288.3666688,-462994149.9828749,550436893.239117,-562632268.2829939,-6560898.391436635,6558541.938223098,10201532.943992622,-10252303.425962092,1
113,2016-12-23,-519882.6529942051,301460382.6676394,-294136237.1496724,5118836612.590021,-5162995262.454826,265091814.70645845,-261862638.7833689,560767150.7011068,-573970313.3978567,-6619297.595834613,6629569.226052759,9978491.267110126,-10048658.335877046,1
114,2016-12-27,194427.5537878229,300098325.13993555,-290248304.8125487,5304516610.511335,-5363939971.665722,291673744.7001631,-278740480.6662139,600683906.6945708,-615976691.4477649,-7050382.701866378,7076882.763725214,9131251.364657473,-9213862.94320837,1
115,2016-12-28,-614387.3596240915,243487618.08568212,-234811155.19186905,4642653064.034416,-4724994586.828503,629348816.6317469,-605871484.9180973,615105818.2905861,-627410019.9109838,-7189087.59570327,7199123.665661875,8945658.228627168,-8997228.969991678,1
116,2016-12-29,388837.3806786975,246385567.40046215,-245305282.56613564,4823267176.907019,-4853065605.647207,343083827.3978566,-387641906.01158905,628977037.0965723,-639117563.4997226,-7287397.601765093,7207570.168942081,8709039.698170934,-8691278.9211503,1
117,2016-12-30,-473485.98214786686,227301404.99658749,-219711703.16411376,4520775521.177298,-4629902930.385415,453553439.8474711,-381207362.35983646,633419985.1607518,-645557323.7593279,-7291195.662542935,7258014.207465116,8345339.054260884,-8365532.47836798,1
118,2017-01-03,-6443.213283530553,241279953.24887556,-229575807.41414213,4920944592.870287,-5051056835.091322,672601109.6103697,-655737163.8129951,685604223.7287792,-708102366.3660247,-7932510.196758747,7991971.820058372,7327384.053831734,-7433882.740236726,1
119,2017-01-04,-465622.4150919376,308062093.5419252,-298765747.37252545,5748709910.564844,-5902546330.477592,890449078.3913677,-864782723.4494143,676559167.7146399,-700555685.115457,-7887922.856142586,7918695.458684261,6818453.962455832,-6912794.558873886,1
120,2017-01-05,814354.682120349,276960951.5128716,-279627320.9332006,5499554392.153296,-5555035697.025133,582194463.4087911,-667772508.1778517,684053006.607644,-703953308.301116,-7999805.828536785,7972545.454873446,6473976.774578775,-6518280.945205329,1
121,2017-01-06,-2249460.36265687,280941610.0487835,-271582466.6140913,5495599229.043447,-5685485987.078869,658280520.3928337,-538150040.4469265,677860105.8443692,-706584184.5868207,-8001586.449833268,8046934.714388886,6016673.573929975,-6122772.25509379,1
122,2017-01-09,-626335.835260524,234359779.61382747,-225752682.71540487,5077816292.038086,-5249999602.901222,733921413.0987114,-751499149.5699893,746537906.7727227,-777228725.1829147,-8605164.584707614,8765904.886782238,5144255.422919403,-5272103.967612029,1
123,2017-01-10,-159198.8704155488,245604011.46815377,-252996465.30024683,5426631866.970306,-5454388794.112683,628028043.434073,-756614075.2947322,747294733.2180831,-786864939.4138815,-8752070.568520075,8871400.973969089,4714889.688189723,-4853589.809223294,1
124,2017-01-11,1922986.4370732864,262327067.5321844,-275330038.9921816,5765656057.095879,-5752747676.794655,654969735.3569388,-688101538.7355628,752840425.3746674,-793630720.0072513,-8668022.796523483,8724241.425347166,4231530.89335177,-4347987.544956215,1
125,2017-01-12,-6286954.713375298,242066238.20884904,-253052856.50249,5441716754.987859,-5514667902.892895,635173404.6102493,-557617184.2837192,765695371.8765093,-815080316.6584754,-8822672.783436649,8991124.939305661,3826540.686418657,-3974943.419787284,1
126,2017-01-13,287664.3287063031,269184420.79247046,-281279119.27052736,5869934986.664248,-5941821825.191593,604594330.6169932,-604262895.4815646,764379081.2951965,-810709501.3797894,-8702654.675354352,8835315.16843095,3325966.550898657,-3441196.720966383,1
127,2017-01-17,-2970564.9015820664,208664943.97475427,-234402505.46394303,5422523503.671294,-5524105896.773672,1204257481.0031724,-1163889628.3185875,923556451.136153,-918458492.7341014,-10617156.307846729,9915947.45160966,1727629.6163014283,-1661493.4382477873,1
128,2017-01-18,1073907.3876827357,231706104.48201117,-244385801.1421596,5826436923.805825,-6161478390.682627,870049566.4436023,-648574450.1105373,908234407.2709912,-971502870.717152,-10627328.134924464,10606485.729920598,1143004.9227143305,-1179886.9961451916,1
129,2017-01-19,2055808.8484939283,201143558.4657703,-207717921.52763605,5217754223.355568,-5557540245.977176,877119917.6449223,-876424886.6499035,994300861.235872,-1099478848.963155,-11965920.0266559,11770349.842826758,636978.3104058497,-660570.3350489789,1
130,2017-01-20,-3954162.446259149,464914491.0142259,-466563361.0843413,4543090152.467989,-4518662503.537094,1129465046.6057522,-1424614155.1395876,571609546.1712376,-587122131.6141531,-6250000.0,6250000.0,9700860.0423844,-9754610.721560927,1
131,2017-01-23,-1232878.463732676,219269306.15060097,-220790722.40778476,4402831698.934907,-4368406084.861647,416287051.8632557,-425993772.1371033,601830301.5290618,-615791627.3632452,-6491401.128270682,6500611.069204574,9037870.746546345,-9082823.95244661,1
132,2017-01-24,4193637.690655713,278676577.3071945,-271470984.3451205,5014052145.789106,-5054530270.387918,820333145.345065,-749962778.2015951,590739801.4124143,-611995790.1362137,-6479578.641695531,6490347.600346754,8589097.212265257,-8679253.526862204,1
133,2017-01-25,397391.3481684808,321938286.5918714,-309602449.47359824,5414870161.014492,-5521446894.714626,670941157.1884179,-609575400.8951263,570183554.3166821,-598019520.2878244,-6343104.111307607,6372080.088235497,7999856.974011965,-8145129.432412082,1
134,2017-01-26,5182184.649625674,297122214.7637625,-295491150.875811,5322925060.973946,-5312957708.278442,452506268.5365602,-553163397.0522497,579307529.7445692,-610464747.619868,-6407598.141667854,6319961.508601929,7745123.70714939,-7822267.399731683,1
135,2017-01-27,3414768.286069609,278605823.1755331,-284650658.5548264,5267426868.613678,-5090379726.057505,466764941.8117704,-622754064.1191278,571944896.0904132,-617422060.4621439,-6380628.854083462,6292434.8155815005,7345469.423490525,-7490042.793584022,1
136,2017-01-30,-1306247.10755804,236409236.18918076,-233956512.7189287,4855706796.351484,-4762350355.41824,559203231.0881612,-485316335.4223357,616234151.8844305,-670880587.4322522,-6689198.124764351,6670076.18087003,6693853.830362998,-6902078.03110281,1
137,2017-01-31,846043.3103899227,248263353.37513143,-237054797.87537456,4925332637.736626,-5001729655.276436,698356437.8412124,-536512768.08727086,625979928.6223372,-685065077.8145955,-6788047.510775427,6782938.6863485575,6420274.235648109,-6650647.8547621295,1
138,2017-02-01,-2048310.1313159787,239923085.3384384,-227371664.33185625,4640540682.156966,-4810260696.776416,687334037.072101,-597402215.6306033,608763233.7035992,-657641193.9439334,-6679301.469390472,6636283.871166147,5912018.998500718,-6080709.548329123,1
139,2017-02-02,4663674.330314777,245699780.38838455,-230898147.13894716,4785027313.74381,-4934386059.200903,654943062.8136737,-672890869.8885705,619012451.5538795,-668571374.9761426,-6835796.356057587,6729319.315731042,5657347.565686813,-5780633.142994922,1
140,2017-02-03,-1323523.3929562375,291553862.5295556,-275286110.8491942,5463602711.304699,-5489878745.565845,677533240.6959677,-803405593.7157964,604327770.7817409,-657012250.3646404,-6619742.451139312,6667998.754922777,5139471.2347471295,-5327090.95405208,1
141,2017-02-06,-490722.6829238046,254249266.9509818,-242869659.1861912,5263104278.744118,-5286193313.318266,493500341.5451335,-492289919.9994831,663847529.5817312,-716391161.9656019,-7118675.5673590135,7103090.629392328,4393236.1448732335,-4517588.763085676,1
142,2017-02-07,-2165062.069457266,250693309.4546429,-241673534.91519985,5243993739.199296,-5264772238.5476,496541569.1988109,-498657333.2687655,665598592.3826693,-707003155.7986702,-7049421.197591291,6955716.618576841,3981665.047782675,-4046644.637281558,1
143,2017-02-08,4373589.411026226,252517304.47413835,-243346254.643468,5418956419.261056,-5361706096.0695,569100662.7949598,-642907171.2150204,688172174.9929781,-729713832.3050468,-7153395.077169454,6999496.953311283,3667657.658417645,-3704857.8147253,1
144,2017-02-09,-826328.891572285,302250237.1760799,-296152309.8641254,6120694796.7801285,-5860808830.732954,733007017.5532954,-933395866.7817712,646498628.8607864,-693114878.5993245,-6932349.172582544,6765669.345082337,3109274.458303666,-3142838.482016755,1
145,2017-02-10,3007165.750755966,333850935.8520384,-318138118.7246228,6528228302.26874,-6281712068.1638565,583966743.5720383,-577204735.6944511,624109767.0452228,-653019031.2613881,-6362550.890274871,5936627.087164948,2561436.301465514,-2513665.790248532,1
146,2017-02-13,-2356153.9352419395,345183787.5611186,-336643935.4669261,6976902237.844504,-6642101464.776236,674993788.9620612,-758461516.8274658,618578199.0688078,-540170087.7673075,-6127359.434612261,5181109.875560767,1429812.7583365347,-1223818.3554314536,1
147,2017-02-14,315846.533985771,357874824.1322635,-362125917.9344924,7177439064.897909,-6710900415.799744,455663882.3410742,-574294965.9405646,651224460.9478922,-479823342.4272904,-6142339.644699824,4654413.0883345455,1105221.091258538,-823919.4069142817,1
148,2017-02-15,2176664.820297001,396146963.8228848,-403425660.4976274,7438016329.14012,-6996799015.451302,497607781.2376688,-467082178.1355089,560606509.532658,-388698521.8416325,-5172713.075031376,3930801.772748653,628941.8259926285,-454336.14750010817,1
149,2017-02-16,1489359.0679452382,385160422.033548,-395601011.8395863,7347214179.146275,-6949503049.882673,572373372.6737096,-524215936.049253,568424361.4540293,-341117451.68466735,-5293876.5312900245,3441710.396206321,321547.7385051697,-199370.72820748025,1
150,2017-02-17,-2147125.8233394464,640652643.1917145,-659796204.1630585,5208222251.135855,-5133477783.476728,534764401.4304372,-473271917.74552846,740780284.3319805,-773852633.8934741,-6250000.0,6250000.0,11057207.647920586,-11221758.6344659,1
151,2017-02-21,1087766.1030653927,266268967.05442557,-268673521.5245509,5823475573.81518,-5683558008.077963,732970583.4726181,-794659101.3733841,777757219.1022773,-819493978.8358814,-6559605.739810035,6586059.436326386,9948103.341868326,-10155981.303989584,1
152,2017-02-22,-4047688.125462196,250846111.34108907,-250374657.73693645,5601409193.011297,-5529042308.334738,574723497.2476444,-514096512.3867269,782211612.3841009,-815670131.8980453,-6603238.650112595,6556395.960729145,9594442.560492003,-9698424.806323389,1
153,2017-02-23,-409895.1092367341,240919406.79593733,-246501838.30458292,5518967102.851792,-5456283933.816187,686456758.0051358,-671129052.3606188,769005683.7387271,-799395658.657608,-6528614.08864522,6435005.959843852,9046312.777928848,-9089166.511621878,1
154,2017-02-24,-1990598.8411939,263539991.33332565,-266774071.6786843,5763168533.940484,-5756730367.4272175,633102839.6604937,-581196787.1426367,761793439.4111896,-791580061.6997639,-6482187.0939887,6338199.272545471,8551974.446806917,-8567443.258759035,1
155,2017-02-27,-230839.9411291973,277661597.4826752,-271957930.0396024,6029366949.963471,-6085895993.621578,616995062.4976618,-563196440.0558491,797147436.8690734,-838983421.3492867,-6776378.027639598,6680114.726156738,7658820.319632232,-7763752.775289882,1
156,2017-02-28,-938480.5523245586,250404068.5814877,-235301166.10956225,5520305908.135817,-5631617914.4266615,804830912.9555537,-760385665.9039937,790189815.5572655,-828307320.7938373,-6773141.15860462,6735423.464938821,7192731.720241465,-7316652.869144311,1
157,2017-03-01,-2953325.823781249,336953279.3866571,-319713490.4529375,6761276269.088386,-6850317111.03282,1305950048.912262,-1333311425.544247,747431768.4626721,-758043653.486197,-6656548.989929551,6556573.276346708,6539445.660649614,-6514492.89569753,1
158,2017-03-02,-954641.5064312164,293893060.6990102,-269190885.0231911,6071682970.51856,-6235382084.944363,854327264.2680213,-788086020.0351851,780995220.937619,-802493936.8681266,-6861280.683665902,6915348.68988743,6362515.518975753,-6457647.807097637,1
159,2017-03-03,1756223.6040494822,289888764.8051034,-255907783.467646,6027705805.627203,-6259573876.560265,552032608.5667543,-491386234.1170819,791100392.2584165,-831473052.5640588,-6770550.235147163,6827567.328803428,5942016.746845547,-6091256.413041323,1
160,2017-03-06,-1556619.763640353,243106149.44338185,-230591081.83100477,5632416148.069848,-5838615586.118605,635546872.6024384,-641306211.5253043,885297270.0380529,-901240962.9197936,-7232465.165638722,7065645.410765074,5106916.196858368,-5074393.305966396,1
161,2017-03-07,-33492.13286443101,222501702.4118437,-209318112.4493267,5255587090.71836,-5495089313.693179,570276253.5982153,-537675483.1551583,882901868.7257843,-907116661.6380028,-7154177.599280892,6962266.142371001,4607522.032803736,-4601294.79290662,1
162,2017-03-08,3172428.792329845,208781630.36850363,-196127654.4502292,5057311522.066807,-5222280068.805312,727289970.039424,-798121603.4391646,891633022.1283591,-918269078.8205588,-7061829.107613248,6890400.129179851,4136253.309790817,-4142608.680758032,1
163,2017-03-09,1884063.96418486,204062019.2214633,-198495308.1585216,4927372766.037392,-5096328727.139321,605475068.0782554,-592516324.8953133,881785863.7008885,-906955849.6754712,-6992427.698290335,6693675.7366925925,3630728.813888073,-3614306.979497341,1
164,2017-03-10,1427969.2360532251,235768464.83691716,-223949185.37604183,5405071322.791737,-5558509950.050819,718263686.7592304,-738605619.7639575,829224957.0102582,-878287986.1139209,-6750791.32596091,6419025.053041246,3022766.5558810234,-3046587.67214309,1
165,2017-03-13,-2756567.2225958025,239496451.6508349,-226506461.3170053,5579666738.302025,-5743023535.677601,708081757.5841413,-702090865.5631981,852760181.8794352,-907635831.1951492,-7008534.459193887,6460280.003830423,1784546.2577005937,-1773355.8346923678,1
166,2017-03-14,311504.5007357699,213157139.76904884,-212430316.59035552,5319847817.354601,-5378220086.410948,483300512.0370028,-575710368.7003602,883262329.7297239,-951591755.3227756,-7184159.790414877,6589285.740327104,1377356.868981534,-1376703.030135078,1
167,2017-03-15,2388120.236871086,287683214.16289234,-267063457.13111416,6312176544.141692,-6387074160.854952,1155520761.974968,-1156500227.9342685,846961547.5715885,-905489719.7861252,-7545902.275301933,6759856.5048711095,927087.8761993268,-900974.212528689,1
168,2017-03-16,689587.3596913619,277977769.0799618,-256366799.19941732,6196794364.210162,-6379789542.396792,684868344.7992733,-577072408.8149782,908604109.3819813,-927963224.8962628,-7853647.200573205,6651089.250459313,490167.37787648616,-454253.8646230293,1
169,2017-03-17,-2226338.463112756,593356539.6711113,-568885366.434082,6072825450.129503,-6272683157.666843,894215498.3604214,-964265019.9315397,922139080.0016352,-844181659.0016403,-6250000.0,6250000.0,15091264.788202448,-14599431.71619437,1
170,2017-03-20,-158085.25431041783,268864185.6868932,-271463704.00846165,5776996079.920628,-5890266754.271684,545299451.704243,-629425271.9626937,953541522.1151402,-872531465.7564062,-6426554.747731449,6431800.985819134,14231732.28576032,-13764825.262647703,1
171,2017-03-21,-1047641.6603032664,194284737.8775057,-199190982.83849135,4660551481.356289,-4689525808.338023,1272138904.2489812,-1355176166.6391902,884061059.1909566,-811070367.2445012,-6078244.240062621,6092365.025809698,12894615.14261648,-12492671.808006842,1
172,2017-03-22,-2695318.29692206,205036620.46235183,-204533347.5100969,4755550255.144806,-4892891670.975351,581452341.2051861,-481190088.5665374,897469834.9101386,-811620790.8751929,-6160059.858662514,6094406.322658783,12655147.807964964,-12073485.530294836,1
173,2017-03-23,2547014.369186542,213731216.6282236,-211615443.36514747,4879104791.792951,-4986493297.722721,463167557.50366175,-492185953.3460709,906617103.225678,-832063934.4533205,-6229234.974673241,6233307.633773351,12358347.988811191,-11948503.071121652,1
174,2017-03-24,1011069.609030884,212818973.6273512,-209864579.7571198,4789814620.265589,-4904996861.400464,465814515.0701503,-457848330.8631703,899600691.1193266,-825012606.3267252,-6185045.211817963,6196458.859716849,11835763.568135388,-11455202.924663575,1
175,2017-03-27,-856914.9484185195,204089290.15158397,-192928747.69419408,4547951311.173376,-4767553760.177171,613923056.5655515,-518565912.23220766,921356323.6878216,-832774137.8543665,-6296263.96257161,6234267.697492491,10787314.176553637,-10310294.875717182,1
