Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-12-19,503787.339497671,313458511.83406925,-309062744.58286387,5291949992.962395,-5053793219.2556095,598811039.883659,-529830316.99178886,6478131.100605588,-6476152.91326726,11486733.026255716,-11000343.599552672
2016-12-20,-1213993.032107135,340338559.0412257,-335180133.285321,5630267841.495026,-5345578138.476709,606574872.7476497,-532023856.95443475,6475805.090429161,-6452479.912621483,11173915.758844549,-10655499.882756688
2016-12-21,-16146.151572587085,314642183.8409487,-315945341.1187778,5409113907.376352,-5188666477.0096245,613146829.9914982,-541936330.9455591,6567228.729975238,-6523169.075480457,10966504.50180041,-10460043.251156442
2016-12-22,-4633770.756441746,287653684.90541744,-284366344.9106678,5163031735.236426,-4856491840.618132,619982558.0281963,-539435222.390363,6614807.370605567,-6499818.884753216,10692596.385521825,-10058197.699405227
2016-12-23,467658.74218434934,292559433.77805865,-292198885.9755027,5270029203.504608,-4989626229.693237,629909222.7204897,-549856418.8180861,6674574.567735869,-6549435.4728659075,10454643.569202201,-9839122.83944497
2016-12-27,196618.97929295525,292604984.63619095,-289427364.78477407,5485375831.743753,-5176251672.7951355,675428461.05216,-590449234.7997776,7121945.533297054,-6957364.991625363,9582404.39634515,-9004001.367685672
2016-12-28,617183.8762106879,234871909.77807578,-235798263.46575087,4789542062.69252,-4575666786.322744,688119611.0984862,-603419891.3981092,7259392.700594596,-7053224.426789692,9366751.76771863,-8779866.935322944
2016-12-29,-136130.6075014015,239560480.83786535,-241140143.12053344,4930359062.0755415,-4713487505.282492,706242638.1725723,-615195753.4998126,7317648.313536988,-7097330.005626017,9107577.12836314,-8502300.167148137
2016-12-30,13750.035494911659,215357418.94360715,-220323422.20814916,4617821228.582863,-4475196679.618258,715100802.2571588,-617455556.3195791,7334169.5589858815,-7087823.103557933,8756338.046466809,-8124505.709424888
2017-01-03,1319331.313518615,231013899.29192397,-229972178.80587506,5084020947.035278,-4857229087.592209,773728806.4812498,-675989140.9590604,8073346.262506535,-7762015.408899397,7746330.216697982,-7200281.434793227
2017-01-04,1506797.8039417078,302290727.36826044,-290314770.2099424,6008038165.928511,-5680492362.978465,751158127.113621,-669400264.0190852,7975030.575962444,-7804995.595877059,7153054.5061202245,-6750347.275969307
2017-01-05,-354290.223665969,273390912.044963,-262121200.76422855,5635823496.481139,-5327208261.596088,761840894.5461986,-673998303.9162511,8156247.046625404,-7901435.400111977,6832044.087043171,-6387446.716938703
2017-01-06,1610030.4117799927,272311664.73891276,-262759602.21860397,5773300405.457239,-5429654983.1836605,754677101.7660763,-674699428.674061,8224912.519610705,-7948377.896880043,6379024.8666205,-5978918.340877511
2017-01-09,-2311123.572543914,217205290.2371706,-218166413.3391114,5220638886.053003,-4978067214.576252,838726010.903875,-733750010.9497485,9040370.227807928,-8544470.890940234,5538999.113362612,-5086778.26828473
2017-01-10,-1959263.873556401,233445391.86113828,-235791887.7929571,5544039333.312637,-5230731928.676561,855030388.3743014,-740774563.5168805,9197765.303914405,-8730288.54070542,5126812.787698168,-4697371.625332204
2017-01-11,177786.29625195498,250000012.73980755,-250694494.82158476,5856344893.689467,-5480493453.087838,864661095.567401,-751951403.5383685,9123564.250290893,-8580084.504700111,4621579.968554029,-4222481.420558042
2017-01-12,5249922.593422469,227088484.42151242,-229223822.56488806,5571342926.394141,-5243239904.103924,912446173.6072733,-769878153.2958415,9434088.773399414,-8801798.761293542,4283890.89822982,-3850570.418739166
2017-01-13,-349801.81849888596,252420137.2537319,-260835689.56586096,6046382328.048769,-5685840514.475419,898730288.7167339,-782084302.3475614,9234845.838883102,-8735765.893728787,3680550.4465196813,-3385150.0351613415
2017-01-17,2913445.5857696957,193118005.12363786,-209709888.6165552,5514001069.190502,-5242816710.853027,1081409239.06979,-898671495.1874201,10935011.27818747,-10052653.956189923,1876408.0460086092,-1669751.5367318487
2017-01-18,-1224279.6314620127,212291810.42366338,-225612869.35634995,6045401621.96537,-5685864780.742617,1110814642.5055761,-908822170.137287,11566286.834360681,-9998907.023988755,1308565.8230585943,-1115392.302226075
2017-01-19,943986.8445640687,175832227.62330645,-185545666.9149403,5191413046.217627,-5029976670.363564,1108600650.764697,-993678591.3550671,11367215.038881186,-10908581.125996068,643273.476035596,-613292.8912412999
2017-01-20,-3548506.6642858693,445566448.9934528,-446276731.3523046,4529676735.470033,-4519361656.544376,566584135.2247667,-576626169.9926752,6250000.0,-6250000.0,9725481.03424158,-9702360.99622076
2017-01-23,-1398436.2664166486,219645681.9949177,-223636373.80756184,4383344464.840815,-4421278166.209185,594008883.4737519,-604486718.5217289,6489603.9462303985,-6493381.341544954,9053593.048653182,-9025276.376874976
2017-01-24,-4515145.306470967,269303465.16919184,-288581860.84332377,5024693571.28612,-5166585822.009487,593416647.7418509,-589791616.0034885,6508784.358546779,-6457707.5346491635,8690647.580538826,-8538809.195923854
2017-01-25,-686079.9701339102,315482416.6359266,-339681621.46059716,5469969725.829418,-5674002154.946848,571453694.4891262,-562410917.4822081,6338305.455872448,-6266045.394842298,8056778.244463421,-7867760.631747532
2017-01-26,-2249861.332095391,295005222.7387475,-319231559.5476107,5327406812.727798,-5519660739.330618,583490189.6350474,-576034057.7814672,6366269.519210042,-6288641.542771749,7803372.742957691,-7609644.213013013
